   1.0364442e-01   7.0746936e-02  -1.8356641e-01  -1.5015784e-01   6.3485997e-02  -1.0858984e-01   1.4174231e-01   2.4019235e-02   9.7787128e-01
   2.5280996e-01   2.6509125e-01  -1.5665525e-01   2.5278818e-01   1.2429344e-01   1.9584094e-01   3.0753656e-01   3.1078877e-01   7.9611455e-01
   2.8713246e-01  -1.7993106e-02  -2.5010894e-01  -7.8952236e-02  -1.5921020e-01  -2.6211265e-01   2.1879937e-01   2.1490631e-01   9.0029967e-01
  -2.7941255e-01  -1.8892527e-01  -1.3002057e-01   5.8512168e-02   1.6285207e-01  -1.8611315e-01  -1.8742936e-01  -2.7280347e-01   1.0531597e+00
  -3.4050131e-02   2.5475999e-01   3.6066443e-02   9.5499015e-02   9.9285694e-02  -2.3398970e-01   2.6390769e-01  -1.6767142e-01   8.5260395e-01
   1.1763640e-01  -2.3957564e-01  -1.5867309e-01  -3.0190519e-01  -1.1936463e-01  -1.9145420e-02   1.9599182e-01  -4.4973571e-02   9.1169458e-01
  -2.0351627e-01  -2.8256283e-01  -2.3477577e-01   1.7991110e-01   5.9664853e-02  -7.7991321e-02  -2.3955470e-01  -3.6168196e-03   1.0106240e+00
   6.8107294e-02  -2.0210814e-01  -3.6058785e-02   2.9707575e-01  -9.1848567e-03  -1.2767434e-01   6.9354677e-02   1.5901010e-01   8.9984937e-01
  -1.1707935e-01  -1.4157492e-01   2.8737758e-01  -2.9520684e-01   1.9647196e-01  -1.1477952e-01   1.1318742e-01   2.4411147e-01   9.7705769e-01
   1.4094399e-01  -7.4326542e-03   7.0488744e-02   2.9003645e-01   2.9033515e-01  -1.6156031e-01  -2.0762195e-01  -1.3859038e-01   9.5339692e-01
   8.4778623e-02   1.1476882e-01  -3.0442840e-01   1.4746665e-01   1.4108699e-01   2.4856638e-01   1.7898386e-01  -1.1169494e-01   8.8358643e-01
  -1.5210272e-01  -1.8320115e-02  -1.3035900e-01  -2.4467365e-01  -2.5100262e-02  -3.4803012e-02  -2.0734156e-01   1.5885189e-01   9.8293828e-01
   2.3769049e-01  -3.0093915e-02   2.9647011e-03   1.1475318e-01  -2.5836433e-01   3.0328863e-02  -1.3508082e-01   9.8204125e-02   7.6198235e-01
   1.4868686e-02   7.9826736e-03   1.9056688e-01  -2.8121698e-01  -1.9912455e-02   1.7087978e-01  -1.8845570e-01  -7.6052233e-02   9.8443356e-01
  -1.7276811e-01  -2.9536981e-01  -3.1025554e-01  -2.0176921e-01   2.2515265e-01  -6.7589440e-02  -2.1257586e-02  -2.0999630e-01   1.0855650e+00
  -2.5364594e-01   6.4397529e-02  -4.9312872e-02  -9.9921729e-02  -2.2193358e-01   2.4186888e-02   2.3699424e-01  -1.4270297e-01   8.0321128e-01
   1.1399834e-01  -2.6355697e-01  -4.9302053e-02   1.1093056e-01   2.8947228e-01  -1.3068988e-02   2.5106971e-01  -1.1691452e-01   9.3583816e-01
   2.2684709e-01   4.3633107e-02   1.3254535e-01   1.8877536e-01   9.0176015e-02   2.6100639e-01  -5.8614821e-02  -2.3026392e-01   7.8610708e-01
  -1.7867120e-02   9.3906538e-02   3.0056121e-01  -2.6105593e-01   8.3992558e-02  -1.8555830e-01   6.4158416e-02  -2.3188856e-01   8.9674485e-01
   4.3569406e-02  -4.8964912e-02  -1.4880293e-01  -1.8741367e-02  -1.6881447e-01   2.9486090e-01   1.1589425e-01   1.0877991e-01   8.3019933e-01
   2.7991577e-01   1.4400539e-01  -2.2302083e-01  -1.9857147e-01   2.2170103e-01   1.7896408e-01   4.7224308e-02  -1.4305623e-01   9.6888399e-01
  -3.0483791e-01   1.5531856e-02   2.3718448e-01   2.3726633e-01   2.0035117e-01   8.8419467e-02   1.3264034e-01   2.2892348e-01   9.4288392e-01
  -1.0150901e-01   2.9171546e-01   3.0674588e-01  -2.0257687e-01   1.4316292e-01   9.2661687e-02   1.1973079e-02  -3.0567309e-01   9.1247856e-01
  -1.7718749e-01   9.2309578e-02   1.2447546e-01   1.4869344e-01   3.0751487e-01  -2.3666621e-01   1.6961526e-01   3.1296775e-01   9.6237479e-01
   2.3960940e-01   1.2863016e-01  -2.4168986e-01   2.6778690e-01  -1.4584943e-01   2.3564821e-01   4.2481532e-02  -2.3380120e-01   7.4629795e-01
   2.2171344e-01  -1.5704442e-01  -2.2453137e-03   4.8745830e-02  -2.2081944e-01   2.4784423e-01   2.1725214e-01   7.2669875e-03   7.4106955e-01
  -2.1935917e-01   1.2056303e-01  -3.7876069e-02  -5.6204204e-02   1.6522269e-01  -2.3389983e-01   1.9778466e-01   2.4246369e-01   1.0151557e+00
   2.0351204e-01  -2.4457856e-02  -9.6419287e-02  -2.6130304e-01  -2.7014680e-01   2.3461807e-01  -2.6663068e-01  -1.8676458e-01   8.4626508e-01
  -1.3923333e-01  -1.4287239e-01  -8.5461994e-02   2.2628636e-01  -1.2753999e-01  -1.0113483e-01  -9.4100633e-02   1.2714822e-01   9.3564793e-01
  -2.3639236e-01   1.7724182e-01  -2.3573099e-02  -1.7151478e-02   2.5816253e-01  -1.7145713e-01  -7.1592131e-02   6.8862131e-02   9.6852736e-01
  -1.8830678e-01   4.5184052e-02   2.7591324e-01   1.3331682e-01  -2.3017030e-01  -2.1111934e-01  -1.8953655e-02   3.0964333e-03   8.3585845e-01
  -3.1690823e-02  -2.2874764e-01   2.8299058e-01   7.1985490e-02   8.5039613e-02  -1.6800787e-01   3.4129620e-03  -1.0868311e-01   8.5255130e-01
   1.8645796e-01   1.1949910e-01  -1.4857029e-01  -2.8135448e-01  -1.6387599e-01  -4.4833332e-02   1.8466582e-01  -1.1506336e-01   8.5201889e-01
  -2.5382009e-01  -3.1303009e-01  -8.3084941e-02   4.8403146e-04   2.8462833e-01  -1.5989187e-01  -2.1513891e-01   9.4606282e-02   1.0707616e+00
  -2.9970365e-01  -1.8574521e-01  -2.8482163e-01  -3.3024107e-02  -2.6894671e-01   1.5658142e-02   1.3341342e-01  -2.2642696e-01   9.6220892e-01
   1.1039820e-01   2.9507159e-01   1.6176514e-01  -2.3089656e-01  -6.3831439e-02  -9.9077832e-02  -1.8953206e-01   1.6737806e-01   8.4905328e-01
   3.7998206e-02  -5.0017176e-02   5.2402174e-02  -1.8315725e-01  -2.7527145e-01  -1.5701103e-01   1.0964940e-01   1.4105249e-01   8.1406455e-01
   2.6421996e-01   5.1511661e-02  -1.7923659e-01  -1.9143568e-01  -1.7787446e-01   5.3468471e-02   1.9244884e-02   2.3303056e-02   8.6075357e-01
  -2.1054147e-01  -6.6444734e-02  -2.7040367e-01   1.5964812e-01   3.4587455e-03   1.4909817e-01  -1.3528110e-01   2.1202274e-01   9.5942618e-01
   1.1939988e-01  -2.1461559e-01  -4.6563406e-02   2.8588096e-01  -3.0248822e-01   1.5860540e-01   2.1535083e-01   2.7184948e-01   7.8994919e-01
  -9.5572924e-02   1.3242323e-01   2.9371822e-01   4.9440814e-02  -1.9434871e-01  -2.7457808e-01   2.8673452e-01  -1.5815793e-01   7.4019415e-01
  -3.1196420e-01   1.3294740e-01  -1.7650845e-01  -3.1364863e-01   2.0932503e-01   1.6584547e-01  -5.6028129e-02   2.5539497e-01   1.0126241e+00
   1.3576413e-01   1.4621782e-01  -2.8571327e-01   1.0002700e-01   1.7027039e-01   1.4383044e-01   1.8471644e-01  -2.4889848e-01   8.3565439e-01
  -2.6517542e-01   1.2914490e-01   2.5568381e-01  -2.2660137e-01  -2.5646536e-01   2.1689095e-01   7.4290888e-03   1.0802644e-01   8.8581194e-01
  -1.3991940e-01  -3.0211106e-01   2.0744517e-01  -2.5062670e-01  -1.4821669e-01  -2.1798343e-01  -1.7469290e-01  -2.4025768e-01   9.7279223e-01
   1.7095569e-01  -1.3856358e-01  -8.5604686e-03  -3.5441422e-02   2.0498181e-01   7.7835501e-02   6.8908357e-02   1.9238053e-01   1.0028832e+00
  -4.8280262e-02  -2.8969281e-01   9.1471570e-03  -1.8005427e-02   5.8833895e-02   2.2080273e-02   1.5170103e-01   1.2333798e-02   9.4914041e-01
  -2.8714314e-01  -2.6824409e-02  -2.0177214e-01   2.3232423e-01  -1.5209237e-01  -2.3310804e-01  -7.7416659e-02  -5.0975221e-02   9.6210693e-01
   9.9881266e-02   2.9485861e-01  -1.4930279e-01   3.0205923e-01  -2.1665348e-01  -2.8078858e-01   1.0589714e-01   2.8594329e-01   8.1169727e-01
  -1.6268100e-01   1.4039158e-01   1.7221138e-01  -1.0418073e-01  -1.8907929e-01   8.6856479e-02  -2.1308571e-01  -1.5949358e-01   8.5943579e-01
   2.6267977e-01   2.2513517e-01  -3.0674521e-01   1.5826220e-01   1.7952628e-01   2.1289384e-01   8.4050646e-02  -2.0176633e-01   8.0070374e-01
   2.9294711e-01   1.1267533e-01  -1.1316532e-01   2.4047931e-01   1.1267465e-01  -1.6731864e-01   1.7914366e-01  -5.1563498e-02   8.9970083e-01
   5.8140321e-02  -1.7781903e-02  -4.9276449e-02  -2.3731627e-01  -2.9200228e-02   2.2930956e-01  -3.4845554e-02  -1.7645694e-01   8.8742914e-01
   1.2905909e-01   2.1917982e-01  -6.5461632e-02  -8.5285522e-03  -5.1464658e-02  -1.0004826e-01  -5.6360083e-02  -4.8265050e-02   9.1406514e-01
   1.4060971e-01  -7.6278633e-02  -2.7906730e-02  -8.2751031e-02   2.2810517e-01  -1.3079418e-01   2.6043302e-01  -3.1470015e-02   9.3925329e-01
   1.2134244e-01  -2.4519045e-01  -3.0278537e-01   3.0064367e-01  -2.3614664e-01   2.2869558e-01   2.3082554e-01   1.2766484e-01   8.1379647e-01
  -1.1963291e-01   2.2529438e-01  -1.6201473e-01  -1.9509998e-02   1.7155727e-01   2.6213133e-01   2.4630884e-01  -4.4860665e-02   9.2519926e-01
  -5.1040871e-02   2.7522333e-01   1.5088130e-01   7.7737956e-02   9.2996691e-03  -1.2835388e-01  -2.7812780e-01   9.0332972e-03   8.7785244e-01
  -1.8913099e-01  -2.4870416e-03  -3.1592331e-02   2.6759643e-01  -1.5177480e-01  -2.2607113e-01   1.9590601e-01  -2.3045807e-01   7.9034935e-01
  -6.1172367e-02   2.9763279e-01  -4.3140398e-02  -1.0849550e-02   9.4137658e-02  -1.3536830e-01   2.0319066e-01   2.7489435e-01   9.4625828e-01
  -1.9486116e-01   2.7054432e-01   1.8923465e-02  -1.3600969e-01   6.5552669e-02   6.3755007e-03   1.1418032e-01   1.2323511e-01   8.9089073e-01
  -2.3537895e-01  -1.0274853e-01   1.1750312e-01  -9.2077469e-02   3.0132037e-01  -2.8942826e-01   1.4377732e-01   2.7458238e-01   9.9203201e-01
  -1.2055685e-01  -2.7527313e-01   6.9720397e-02   2.5231681e-03   4.4023309e-02   2.1228049e-02  -4.7583590e-02  -9.3524492e-02   9.4841404e-01
   1.2822595e-01  -2.0617932e-01  -2.3349043e-02   3.0954478e-01  -2.5947075e-01  -1.0510733e-01   1.1209484e-01   1.8682232e-01   7.8337543e-01
  -3.9085270e-02  -7.9170515e-02   2.7171859e-01   4.1637742e-02   2.3402512e-01   2.9284904e-01   2.7897506e-01   2.1506141e-01   8.3016570e-01
  -3.1326716e-01   1.5980684e-01   1.5521007e-01  -1.4132010e-01  -1.3885940e-02   2.9480506e-01   2.2103640e-01  -1.7943420e-01   8.2436497e-01
   2.2818719e-01  -1.8816564e-01  -1.6285672e-01  -1.2283633e-01  -2.7482118e-01  -1.3124277e-01  -2.8874917e-01   1.7836805e-01   8.7353691e-01
  -1.1416105e-01  -1.7282996e-01  -1.7737976e-01   1.4452383e-01  -1.5011556e-01   2.2910385e-01   1.2508447e-01   1.2416296e-01   8.7228129e-01
   1.8005170e-01  -3.6494476e-02   1.4976677e-01  -6.7496199e-02  -2.9339497e-01   2.1243625e-01  -5.9127952e-02   1.6095864e-01   7.6673374e-01
   1.4683441e-01  -1.2377136e-01   8.6028530e-02  -2.9367484e-01  -4.5349904e-02   3.1023582e-01   2.3643332e-01  -3.0770022e-01   7.8896690e-01
  -1.8920051e-01   1.3747327e-01   1.2055741e-01   2.7741867e-01  -4.5456046e-02  -2.8200051e-01   2.4846607e-01   1.7216195e-01   8.1718745e-01
   2.7102488e-02   1.8606189e-01  -1.1887295e-01  -1.7625485e-01   5.5575512e-02  -1.7593515e-01   1.6433173e-01   1.1912262e-01   8.9105962e-01
  -1.9418214e-02   8.3441761e-04   1.5524443e-01   2.0653845e-01  -2.5202150e-01  -7.5106289e-02  -1.6487864e-01   2.7102491e-01   8.6939942e-01
  -2.6461268e-01   2.0104902e-01  -2.1368926e-01  -1.6807256e-01  -2.3012710e-01  -1.9475586e-02  -2.3060080e-01  -1.9375678e-01   9.0319817e-01
  -1.0679313e-01  -6.6257659e-02  -6.6729178e-03   1.2461392e-01   1.8270431e-01   2.7775805e-02  -2.3901140e-01   1.0466344e-01   1.0150704e+00
   2.3392612e-01  -2.1203316e-01  -3.1103118e-01   2.0044567e-01   1.1875094e-01  -1.2710992e-02  -2.2424937e-01  -2.1350582e-01   9.8810870e-01
   2.0729374e-01   1.8136839e-01   1.0920881e-01  -1.5365702e-01   3.0733384e-01  -5.3459039e-03  -3.0466769e-01  -6.5165251e-02   9.8157593e-01
  -4.0318977e-02   2.8535461e-01   1.5404222e-01  -1.2444097e-01  -4.6788114e-02   9.4233005e-04   2.4623518e-01  -7.3168686e-02   8.7675770e-01
  -3.1367743e-01  -4.9413730e-04  -3.1301984e-01   1.9297183e-01   2.8697646e-01   1.2977788e-01  -2.5950867e-01  -1.2674871e-01   1.0081564e+00
   2.4426656e-01  -1.3682471e-01  -1.3427826e-02  -1.0272329e-01   2.4027293e-01   2.8324433e-01   2.2509585e-01  -2.6576115e-01   7.4858985e-01
  -4.5270277e-02   3.2849006e-02  -1.1511227e-01   1.4902929e-01   6.3946621e-02  -2.8205052e-01   8.0093117e-02   6.8751238e-02   9.5758613e-01
   3.6186764e-02  -1.9875273e-01  -9.9214292e-02   2.5755113e-01  -3.0214902e-01   2.4015186e-01   2.6672786e-01   2.4278392e-02   7.1913467e-01
  -2.1390131e-02  -2.9586092e-01   6.2772927e-02   1.7544024e-01  -1.4818621e-01  -8.5915182e-02  -1.5762135e-01   2.6820765e-01   9.3631884e-01
  -1.0573006e-01  -2.1656943e-02   7.7775353e-02  -7.4786556e-02   8.9022528e-02  -1.0048686e-01  -1.5109904e-01   2.0891289e-01   9.8168791e-01
  -1.2032666e-01  -1.9181902e-01   2.6781197e-01  -3.0058433e-01   1.7521244e-01   3.7609028e-02   1.4189086e-01   1.5505017e-01   9.4099039e-01
   2.2724863e-01   1.6867314e-04  -1.5821092e-01  -2.3981354e-01  -1.3341237e-01   6.4996352e-03   2.9083849e-01   2.9119060e-01   8.6388341e-01
  -1.8058001e-01  -3.0670322e-01  -6.9109668e-03   1.1726139e-01   2.0717588e-01  -8.8056143e-02  -1.9562262e-01   6.7394627e-02   1.0248854e+00
  -2.2971630e-01  -3.5849035e-02   8.6309739e-02  -2.2298600e-01  -1.3630025e-01  -2.6944750e-01   1.6145233e-01  -1.5682119e-01   9.6765313e-01
   1.7553046e-01   4.2739161e-02  -1.7969906e-01   1.9425920e-01   5.1061469e-02  -3.1242248e-01  -1.7841151e-01   1.0242740e-01   8.8923730e-01
   1.8490739e-01   1.4899209e-01   1.2501950e-01   1.7131290e-01  -9.3003774e-02  -2.6669050e-02  -2.2615502e-01  -9.5456834e-02   9.0500654e-01
   7.4985824e-02   2.6069913e-01   1.0554445e-01   3.0038918e-01   1.4206680e-01  -2.3561085e-01  -2.8855021e-01  -2.4580728e-01   9.4795589e-01
  -1.2022184e-01   3.0511261e-01   1.4237575e-01   1.0156350e-01   1.0631676e-01  -2.4812044e-01  -3.0102763e-01  -8.8661870e-02   9.5651837e-01
   1.0389676e-01  -3.0816078e-01   2.7219056e-01  -1.6371658e-01  -7.2096715e-02  -1.0083620e-02  -1.5060590e-01   2.3151245e-01   8.3696418e-01
   9.5588269e-02  -2.8661780e-02  -8.0489312e-02  -1.7775407e-01   2.9695513e-01   1.7060640e-01   2.6195444e-01  -1.4696055e-01   1.0074339e+00
  -5.8438843e-02   2.0177255e-01  -1.4064921e-02   1.4189731e-01   1.9080801e-01  -2.6398178e-01   4.0245144e-02  -4.5757814e-02   1.0112442e+00
  -1.1977322e-01   1.5606921e-01  -1.4135245e-01  -2.2912396e-01  -2.7556152e-02  -1.8463576e-01  -2.9892818e-01   1.0302245e-02   9.4501183e-01
   1.0403924e-01  -1.7472687e-01  -3.8220888e-02   7.7797559e-02  -6.5481486e-02   9.1990313e-02  -5.0980518e-02  -2.6608864e-01   7.8715355e-01
  -2.2960085e-02   1.2636962e-01  -2.3691820e-01   1.2713355e-02   2.6672329e-01  -2.1071171e-01   1.9690789e-01   2.1945405e-01   1.0395189e+00
  -1.0257263e-01   1.7761919e-01  -2.2963619e-01   4.5054336e-02  -2.3444180e-01  -2.2845741e-01   7.7261792e-02   1.3440874e-01   8.5977716e-01
   1.6788932e-01   1.0439172e-01   2.6522314e-01   1.0438852e-01  -7.7790841e-02  -2.9191646e-02  -1.9546031e-01   2.0261323e-01   8.4023710e-01
  -6.2782634e-02   2.4631708e-01   3.1362759e-01   1.9253490e-01   1.0020611e-01   9.2783903e-02  -2.5217845e-01  -1.6585618e-01   8.5990395e-01
  -2.4091677e-01  -1.3960807e-01   1.7472667e-01   9.3630726e-02   2.7050553e-01  -6.7532908e-02   2.7367009e-01   3.0456340e-01   9.5558908e-01
  -2.0350950e-01  -2.5148556e-01  -1.2963481e-01  -2.8629996e-01  -1.2637115e-01  -2.8231469e-01   2.8158480e-01  -1.1392862e-01   1.0070391e+00
   1.8198075e-01  -1.9032467e-02   2.3638534e-01  -1.8019168e-01  -2.0322928e-01   1.9855602e-01   1.0058923e-01  -3.1177316e-01   7.4628186e-01
  -1.0416110e-01  -6.4534742e-02   7.0322339e-02   1.3831925e-02  -1.3505407e-01   1.3128284e-01  -2.0192820e-01   2.0511082e-01   9.2819979e-01
  -1.4026244e-01  -1.5762038e-01   4.0392457e-02  -4.7007579e-03   2.6103883e-01  -1.8396246e-01  -2.5894392e-01  -2.8625659e-01   1.0106603e+00
   6.0340144e-02  -1.3471901e-01   2.9200947e-01   1.6249605e-01  -2.6872801e-01   9.8392653e-02   2.9204436e-01  -7.9586338e-02   7.3226650e-01
   3.0685667e-02   2.3762920e-01   7.1326571e-03  -2.2946807e-01  -1.5803514e-01  -4.9049731e-02  -3.4809128e-02   8.2577535e-02   8.5192520e-01
  -1.1550130e-01   2.4140756e-01  -1.3027183e-01  -5.0629006e-02  -1.9424548e-01  -2.4922212e-02  -7.2460653e-02  -7.4997278e-02   9.0208172e-01
   2.7384756e-01   2.8415477e-01   2.1145321e-01  -1.7841516e-01   5.9281217e-02   2.2083813e-01  -1.6488457e-01  -7.2271849e-02   8.2552297e-01
   1.2269775e-01  -5.9924507e-02   1.2443669e-01  -2.8751499e-01  -1.7378338e-01   1.4889928e-01   2.9806063e-01  -1.3324983e-01   7.4926989e-01
   3.9697111e-02   4.3416137e-02  -2.6494367e-01   1.3335283e-01   2.7566242e-01  -4.2524108e-02  -7.8673628e-02  -2.0261437e-01   1.0081409e+00
  -8.4932775e-02   2.1719698e-01  -1.4814541e-02   4.8813623e-02  -1.6260926e-01  -3.0450660e-01  -2.8548505e-01   1.4677154e-01   9.4760057e-01
   7.4547973e-02  -1.0107763e-01  -1.7384513e-01  -1.7344286e-01   2.1172347e-01  -1.8793088e-01  -3.0691302e-01   1.0754616e-02   1.0762060e+00
   6.0627443e-02   1.6162080e-01  -1.3398024e-01  -2.8442409e-01   2.6847291e-01   2.9443349e-03   2.0801243e-01  -2.0290442e-01   9.9031877e-01
  -1.6721894e-01   1.3970012e-01   8.7645047e-02  -6.8282432e-02   2.6882625e-01  -1.5172717e-01   1.0059946e-01   2.9847668e-01   9.6517416e-01
   2.0020281e-02  -8.6498381e-02   2.7166948e-01  -3.1320429e-01  -7.5806979e-02   2.6631652e-01  -3.0122237e-02   2.4552159e-03   8.2127551e-01
  -2.9787443e-01   1.5078859e-01  -4.1851103e-02   2.8227149e-02   1.4207850e-01  -1.5943660e-01   1.6029669e-01  -2.0421020e-01   1.0162338e+00
   6.6488949e-02   2.9518965e-01  -3.0305121e-01   3.3198225e-02   3.0301487e-01   1.2764317e-01  -1.2343325e-01  -2.8493613e-01   9.6721281e-01
  -2.9890091e-01   4.9362056e-02  -2.3173841e-01   1.5714505e-02   2.4930438e-01   2.1934015e-01   1.6519040e-01   1.2227556e-01   9.6096016e-01
  -2.2101211e-01   2.4761718e-01   1.1917208e-01   2.1990667e-01  -1.9760205e-01   1.0512780e-01  -1.8446427e-01  -1.4450646e-01   8.4133436e-01
   6.8544799e-02  -2.8003531e-01  -1.5430200e-01   2.0178756e-01   1.9412361e-01   5.1225132e-02  -1.6736522e-01  -2.6898626e-01   9.6583021e-01
  -3.0374599e-01   1.8065013e-01  -2.8316716e-01  -2.1992990e-01  -2.2265126e-01   1.4441245e-01   7.4882704e-02  -1.0020993e-01   9.5589944e-01
   2.9285920e-02   1.5161565e-01  -3.0592197e-01   3.6040960e-02   1.6539612e-01  -5.4491965e-02   3.1582416e-02   2.9375826e-01   9.6934953e-01
   2.3505610e-01  -2.5566775e-01  -9.9935953e-02   4.1350051e-02   1.3141400e-01   2.4196583e-01  -1.2348749e-01  -1.3201125e-01   9.2159033e-01
  -2.7904348e-01   6.2611505e-02  -1.2813141e-01   5.0019713e-02   1.3543345e-01   2.4221612e-01  -1.1816715e-01  -1.2030884e-01   9.3152705e-01
  -1.1422274e-01  -1.2197318e-01  -2.5706098e-01  -8.8822626e-03  -1.6812202e-01   5.0587011e-02   7.9573655e-02  -1.0158227e-01   8.0180332e-01
  -2.2855338e-01   2.0013589e-01  -1.0569696e-01   2.5562228e-01  -7.8338366e-02   1.0091693e-01  -2.9573928e-01  -1.5173310e-01   8.5576198e-01
   2.4281975e-01   2.9472871e-01  -1.9225999e-01  -1.9847990e-01  -3.0559998e-01   2.7912973e-01   1.3780373e-01   1.6671351e-01   8.5757981e-01
   1.4263337e-01  -1.5785437e-01   1.2862742e-01  -1.0855112e-01   2.8510380e-01   3.0728028e-01   8.5148289e-02   2.8170657e-01   9.3567673e-01
   2.0383707e-01  -2.9750139e-01  -2.0308653e-01   2.1839647e-01   1.8246059e-01   3.0971412e-01  -2.2232733e-01   2.6222834e-01   9.4430402e-01
   2.9707579e-01   5.3051088e-02  -2.4908329e-01  -4.7454770e-02  -2.0767444e-01  -2.5374305e-01  -4.5073411e-02   2.4546431e-01   8.5143221e-01
